t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
48179.0,13:22:59,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,low,run04,client
48194.0,13:23:14,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,low,run04,client
48209.0,13:23:29,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,low,run04,client
48224.0,13:23:44,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,low,run04,client
48239.0,13:23:59,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,low,run04,client
48254.0,13:24:14,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,low,run04,client
48269.0,13:24:29,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,90.0,90,6,low,run04,client
48288.0,13:24:48,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,109.0,109,7,low,run04,client
48303.0,13:25:03,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,124.0,124,8,low,run04,client
48318.0,13:25:18,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,139.0,139,9,low,run04,client
48333.0,13:25:33,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,154.0,154,10,low,run04,client
48353.0,13:25:53,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,174.0,174,11,low,run04,client
48368.0,13:26:08,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,189.0,189,12,low,run04,client
48383.0,13:26:23,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,204.0,204,13,low,run04,client
48398.0,13:26:38,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,219.0,219,14,low,run04,client
48419.0,13:26:59,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,240.0,240,15,low,run04,client
48434.0,13:27:14,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,255.0,255,16,low,run04,client
48449.0,13:27:29,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,270.0,270,17,low,run04,client
48464.0,13:27:44,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,285.0,285,18,low,run04,client
48484.0,13:28:04,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,305.0,305,19,low,run04,client
48499.0,13:28:19,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,320.0,320,20,low,run04,client
48514.0,13:28:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,335.0,335,21,low,run04,client
