t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
83491.0,23:11:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   52   64    1  17.6023  -8.1408   1.0535,603.0,603,39,medium,run11,client
83506.0,23:11:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64    3  12.3543  -5.2684   3.3549,618.0,618,40,medium,run11,client
83521.0,23:12:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64    3  12.3543  -5.2684   3.3549,633.0,633,41,medium,run11,client
83536.0,23:12:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   38   64    3  12.3543  -5.2684   3.3549,648.0,648,42,medium,run11,client
83551.0,23:12:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64    3  12.3543  -5.2684   3.3549,663.0,663,43,medium,run11,client
83566.0,23:12:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   68   64    3  12.3543  -5.2684   3.3549,678.0,678,44,medium,run11,client
83581.0,23:13:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64    7   0.3907   0.0094   8.1711,693.0,693,45,medium,run11,client
83596.0,23:13:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64    7   0.3907   0.0094   8.1711,708.0,708,46,medium,run11,client
83611.0,23:13:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64    7   0.3907   0.0094   8.1711,723.0,723,47,medium,run11,client
83626.0,23:13:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64    7   0.3907   0.0094   8.1711,738.0,738,48,medium,run11,client
83641.0,23:14:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64   17  18.7841  -8.8067   3.6745,753.0,753,49,medium,run11,client
83656.0,23:14:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64   17  18.7841  -8.8067   3.6745,768.0,768,50,medium,run11,client
83671.0,23:14:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   39   64   17  18.7841  -8.8067   3.6745,783.0,783,51,medium,run11,client
83686.0,23:14:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   54   64   17  18.7841  -8.8067   3.6745,798.0,798,52,medium,run11,client
83702.0,23:15:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64   37  21.1525  -8.6666   3.6053,814.0,814,53,medium,run11,client
83717.0,23:15:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64   37  21.1525  -8.6666   3.6053,829.0,829,54,medium,run11,client
83732.0,23:15:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   32   64   37  21.1525  -8.6666   3.6053,844.0,844,55,medium,run11,client
83747.0,23:15:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   47   64   37  21.1525  -8.6666   3.6053,859.0,859,56,medium,run11,client
83762.0,23:16:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   62   64   37  21.1525  -8.6666   3.6053,874.0,874,57,medium,run11,client
83777.0,23:16:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64   77  20.2597  -9.0207   3.7605,889.0,889,58,medium,run11,client
83792.0,23:16:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64   77  20.2597  -9.0207   3.7605,904.0,904,59,medium,run11,client
83807.0,23:16:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   38   64   77  20.2597  -9.0207   3.7605,919.0,919,60,medium,run11,client
83822.0,23:17:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64   77  20.2597  -9.0207   3.7605,934.0,934,61,medium,run11,client
83837.0,23:17:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64  177  21.4246  -9.2678   3.8620,949.0,949,62,medium,run11,client
83852.0,23:17:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64  177  21.4246  -9.2678   3.8620,964.0,964,63,medium,run11,client
83867.0,23:17:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   32   64  177  21.4246  -9.2678   3.8620,979.0,979,64,medium,run11,client
83882.0,23:18:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   47   64  177  21.4246  -9.2678   3.8620,994.0,994,65,medium,run11,client
83897.0,23:18:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   62   64  177  21.4246  -9.2678   3.8620,1009.0,1009,66,medium,run11,client
83912.0,23:18:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   12   64  377  19.2471  -6.4922   3.1774,1024.0,1024,67,medium,run11,client
83928.0,23:18:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   27   64  377  19.2471  -6.4922   3.1774,1040.0,1040,68,medium,run11,client
83943.0,23:19:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   42   64  377  19.2471  -6.4922   3.1774,1055.0,1055,69,medium,run11,client
83958.0,23:19:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   57   64  377  19.2471  -6.4922   3.1774,1070.0,1070,70,medium,run11,client
83973.0,23:19:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  377  19.5582  -7.8935   3.2929,1085.0,1085,71,medium,run11,client
83988.0,23:19:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  377  19.5582  -7.8935   3.2929,1100.0,1100,72,medium,run11,client
84003.0,23:20:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  377  19.5582  -7.8935   3.2929,1115.0,1115,73,medium,run11,client
84018.0,23:20:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  377  19.5582  -7.8935   3.2929,1130.0,1130,74,medium,run11,client
84033.0,23:20:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64  377  19.2501  -9.3135   3.7351,1145.0,1145,75,medium,run11,client
84048.0,23:20:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   15   64  377  19.2501  -9.3135   3.7351,1160.0,1160,76,medium,run11,client
84063.0,23:21:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   30   64  377  19.2501  -9.3135   3.7351,1175.0,1175,77,medium,run11,client
84078.0,23:21:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   45   64  377  19.2501  -9.3135   3.7351,1190.0,1190,78,medium,run11,client
84093.0,23:21:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   60   64  377  19.2501  -9.3135   3.7351,1205.0,1205,79,medium,run11,client
84108.0,23:21:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    9   64  377  18.7841  -8.8067   2.4231,1220.0,1220,80,medium,run11,client
84123.0,23:22:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   24   64  377  18.7841  -8.8067   2.4231,1235.0,1235,81,medium,run11,client
84138.0,23:22:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64  377  18.7841  -8.8067   2.4231,1250.0,1250,82,medium,run11,client
84154.0,23:22:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64  377  18.7841  -8.8067   2.4231,1266.0,1266,83,medium,run11,client
84169.0,23:22:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    3   64  377  19.2471  -6.4922   3.7560,1281.0,1281,84,medium,run11,client
84184.0,23:23:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   18   64  377  19.2471  -6.4922   3.7560,1296.0,1296,85,medium,run11,client
84199.0,23:23:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   33   64  377  19.2471  -6.4922   3.7560,1311.0,1311,86,medium,run11,client
84214.0,23:23:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64  377  19.2471  -6.4922   3.7560,1326.0,1326,87,medium,run11,client
84229.0,23:23:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   63   64  377  19.2471  -6.4922   3.7560,1341.0,1341,88,medium,run11,client
84244.0,23:24:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64  377   1.0537   0.1671   9.7382,1356.0,1356,89,medium,run11,client
84259.0,23:24:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   25   64  377   1.0537   0.1671   9.7382,1371.0,1371,90,medium,run11,client
84274.0,23:24:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64  377   1.0537   0.1671   9.7382,1386.0,1386,91,medium,run11,client
84289.0,23:24:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64  377   1.0537   0.1671   9.7382,1401.0,1401,92,medium,run11,client
84304.0,23:25:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    3   64  377   1.0537   0.1671  10.1787,1416.0,1416,93,medium,run11,client
84319.0,23:25:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   18   64  377   1.0537   0.1671  10.1787,1431.0,1431,94,medium,run11,client
84334.0,23:25:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   33   64  377   1.0537   0.1671  10.1787,1446.0,1446,95,medium,run11,client
84349.0,23:25:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64  377   1.0537   0.1671  10.1787,1461.0,1461,96,medium,run11,client
84364.0,23:26:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   64   64  377   1.0537   0.1671  10.1787,1476.0,1476,97,medium,run11,client
84379.0,23:26:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64  377   0.9605   0.1557   9.5233,1491.0,1491,98,medium,run11,client
