t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
11131.0,03:05:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   11   64    1  59.3333 -29.1238   5.3566,573.0,573,38,high,run05,client
11146.0,03:05:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   26   64    1  59.3333 -29.1238   5.3566,588.0,588,39,high,run05,client
11161.0,03:06:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   41   64    1  59.3333 -29.1238   5.3566,603.0,603,40,high,run05,client
11176.0,03:06:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   56   64    1  59.3333 -29.1238   5.3566,618.0,618,41,high,run05,client
11191.0,03:06:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64    3  81.2231 -40.3162  10.7951,633.0,633,42,high,run05,client
11206.0,03:06:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64    3  81.2231 -40.3162  10.7951,648.0,648,43,high,run05,client
11221.0,03:07:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64    3  81.2231 -40.3162  10.7951,663.0,663,44,high,run05,client
11236.0,03:07:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64    3  81.2231 -40.3162  10.7951,678.0,678,45,high,run05,client
11251.0,03:07:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64    7  70.9987 -34.7600   6.1679,693.0,693,46,high,run05,client
11266.0,03:07:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64    7  70.9987 -34.7600   6.1679,708.0,708,47,high,run05,client
11281.0,03:08:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   38   64    7  70.9987 -34.7600   6.1679,723.0,723,48,high,run05,client
11297.0,03:08:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64    7  70.9987 -34.7600   6.1679,739.0,739,49,high,run05,client
11312.0,03:08:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    3   64   17  56.3303 -24.0009  10.4901,754.0,754,50,high,run05,client
11327.0,03:08:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   18   64   17  56.3303 -24.0009  10.4901,769.0,769,51,high,run05,client
11342.0,03:09:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   33   64   17  56.3303 -24.0009  10.4901,784.0,784,52,high,run05,client
11357.0,03:09:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64   17  56.3303 -24.0009  10.4901,799.0,799,53,high,run05,client
11372.0,03:09:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   63   64   17  56.3303 -24.0009  10.4901,814.0,814,54,high,run05,client
11387.0,03:09:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   11   64   37  48.5273 -23.6354  10.7081,829.0,829,55,high,run05,client
11402.0,03:10:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   26   64   37  48.5273 -23.6354  10.7081,844.0,844,56,high,run05,client
11417.0,03:10:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   41   64   37  48.5273 -23.6354  10.7081,859.0,859,57,high,run05,client
11432.0,03:10:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   56   64   37  48.5273 -23.6354  10.7081,874.0,874,58,high,run05,client
11447.0,03:10:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64   77  82.8997 -40.2096  10.2151,889.0,889,59,high,run05,client
11462.0,03:11:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64   77  82.8997 -40.2096  10.2151,904.0,904,60,high,run05,client
11477.0,03:11:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64   77  82.8997 -40.2096  10.2151,919.0,919,61,high,run05,client
11492.0,03:11:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64   77  82.8997 -40.2096  10.2151,934.0,934,62,high,run05,client
11507.0,03:11:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64   77  82.8997 -40.2096  10.2151,949.0,949,63,high,run05,client
11523.0,03:12:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64  177  81.3602 -40.0428   9.9394,965.0,965,64,high,run05,client
11538.0,03:12:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64  177  81.3602 -40.0428   9.9394,980.0,980,65,high,run05,client
11553.0,03:12:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64  177  81.3602 -40.0428   9.9394,995.0,995,66,high,run05,client
11568.0,03:12:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64  177  81.3602 -40.0428   9.9394,1010.0,1010,67,high,run05,client
11583.0,03:13:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64  377  79.3488 -38.9745   9.0929,1025.0,1025,68,high,run05,client
11598.0,03:13:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64  377  79.3488 -38.9745   9.0929,1040.0,1040,69,high,run05,client
11613.0,03:13:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64  377  79.3488 -38.9745   9.0929,1055.0,1055,70,high,run05,client
11628.0,03:13:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64  377  79.3488 -38.9745   9.0929,1070.0,1070,71,high,run05,client
11643.0,03:14:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64  377  79.3488 -38.9745   9.0929,1085.0,1085,72,high,run05,client
11658.0,03:14:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64  377  64.0665 -31.3478   7.7260,1100.0,1100,73,high,run05,client
11673.0,03:14:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64  377  64.0665 -31.3478   7.7260,1115.0,1115,74,high,run05,client
11688.0,03:14:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   43   64  377  64.0665 -31.3478   7.7260,1130.0,1130,75,high,run05,client
11703.0,03:15:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   58   64  377  64.0665 -31.3478   7.7260,1145.0,1145,76,high,run05,client
11718.0,03:15:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64  377  45.1658 -21.8252  13.2555,1160.0,1160,77,high,run05,client
11733.0,03:15:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64  377  45.1658 -21.8252  13.2555,1175.0,1175,78,high,run05,client
11748.0,03:15:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64  377  45.1658 -21.8252  13.2555,1190.0,1190,79,high,run05,client
11764.0,03:16:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64  377  45.1658 -21.8252  13.2555,1206.0,1206,80,high,run05,client
11779.0,03:16:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   66   64  377  45.1658 -21.8252  13.2555,1221.0,1221,81,high,run05,client
11794.0,03:16:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   81   64  376  45.1658 -21.8252  13.2555,1236.0,1236,82,high,run05,client
11809.0,03:16:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   96   64  376  45.1658 -21.8252  13.2555,1251.0,1251,83,high,run05,client
11824.0,03:17:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u  111   64  376  45.1658 -21.8252  13.2555,1266.0,1266,84,high,run05,client
11839.0,03:17:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u  126   64  376  45.1658 -21.8252  13.2555,1281.0,1281,85,high,run05,client
11854.0,03:17:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64  375  45.1658 -21.8252  12.5874,1296.0,1296,86,high,run05,client
11869.0,03:17:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64  375  45.1658 -21.8252  12.5874,1311.0,1311,87,high,run05,client
11884.0,03:18:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64  375  45.1658 -21.8252  12.5874,1326.0,1326,88,high,run05,client
11899.0,03:18:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64  375  45.1658 -21.8252  12.5874,1341.0,1341,89,high,run05,client
11914.0,03:18:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64  375  45.1658 -21.8252  12.5874,1356.0,1356,90,high,run05,client
11929.0,03:18:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64  373  45.1658 -21.8252  14.2766,1371.0,1371,91,high,run05,client
11944.0,03:19:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64  373  45.1658 -21.8252  14.2766,1386.0,1386,92,high,run05,client
11959.0,03:19:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64  373  45.1658 -21.8252  14.2766,1401.0,1401,93,high,run05,client
11974.0,03:19:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64  373  45.1658 -21.8252  14.2766,1416.0,1416,94,high,run05,client
11990.0,03:19:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  367  45.1658 -21.8252  15.6376,1432.0,1432,95,high,run05,client
12005.0,03:20:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  367  45.1658 -21.8252  15.6376,1447.0,1447,96,high,run05,client
12020.0,03:20:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64  367  45.1658 -21.8252  15.6376,1462.0,1462,97,high,run05,client
12035.0,03:20:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   52   64  367  45.1658 -21.8252  15.6376,1477.0,1477,98,high,run05,client
12050.0,03:20:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    1   64  357  45.1658 -21.8252  14.1702,1492.0,1492,99,high,run05,client
