t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
74026.0,20:33:46,serverntp,127.127.1.0,9,u,56.0,64,7,7,,False,2.0304,0.4198,0.0522,serverntp       127.127.1.0      9 u   56   64    7   2.0304   0.4198   0.0522,497.0,497,33,medium,run05,boundary
74041.0,20:34:01,serverntp,127.127.1.0,9,u,5.0,64,17,15,*,True,2.2042,0.8257,0.4345,*serverntp       127.127.1.0      9 u    5   64   17   2.2042   0.8257   0.4345,512.0,512,34,medium,run05,boundary
74056.0,20:34:16,serverntp,127.127.1.0,9,u,21.0,64,17,15,*,True,2.2042,0.8257,0.4345,*serverntp       127.127.1.0      9 u   21   64   17   2.2042   0.8257   0.4345,527.0,527,35,medium,run05,boundary
74071.0,20:34:31,serverntp,127.127.1.0,9,u,36.0,64,17,15,*,True,2.2042,0.8257,0.4345,*serverntp       127.127.1.0      9 u   36   64   17   2.2042   0.8257   0.4345,542.0,542,36,medium,run05,boundary
74087.0,20:34:47,serverntp,127.127.1.0,9,u,51.0,64,17,15,*,True,2.2042,0.8257,0.4345,*serverntp       127.127.1.0      9 u   51   64   17   2.2042   0.8257   0.4345,558.0,558,37,medium,run05,boundary
74102.0,20:35:02,serverntp,127.127.1.0,9,u,66.0,64,17,15,*,True,2.2042,0.8257,0.4345,*serverntp       127.127.1.0      9 u   66   64   17   2.2042   0.8257   0.4345,573.0,573,38,medium,run05,boundary
74117.0,20:35:17,serverntp,127.127.1.0,9,u,14.0,64,37,31,*,True,1.2351,0.3753,0.2275,*serverntp       127.127.1.0      9 u   14   64   37   1.2351   0.3753   0.2275,588.0,588,39,medium,run05,boundary
74132.0,20:35:32,serverntp,127.127.1.0,9,u,29.0,64,37,31,*,True,1.2351,0.3753,0.2275,*serverntp       127.127.1.0      9 u   29   64   37   1.2351   0.3753   0.2275,603.0,603,40,medium,run05,boundary
74147.0,20:35:47,serverntp,127.127.1.0,9,u,44.0,64,37,31,*,True,1.2351,0.3753,0.2275,*serverntp       127.127.1.0      9 u   44   64   37   1.2351   0.3753   0.2275,618.0,618,41,medium,run05,boundary
74162.0,20:36:02,serverntp,127.127.1.0,9,u,59.0,64,37,31,*,True,1.2351,0.3753,0.2275,*serverntp       127.127.1.0      9 u   59   64   37   1.2351   0.3753   0.2275,633.0,633,42,medium,run05,boundary
74177.0,20:36:17,serverntp,127.127.1.0,9,u,10.0,64,77,63,*,True,2.7252,0.9856,0.5398,*serverntp       127.127.1.0      9 u   10   64   77   2.7252   0.9856   0.5398,648.0,648,43,medium,run05,boundary
74192.0,20:36:32,serverntp,127.127.1.0,9,u,25.0,64,77,63,*,True,2.7252,0.9856,0.5398,*serverntp       127.127.1.0      9 u   25   64   77   2.7252   0.9856   0.5398,663.0,663,44,medium,run05,boundary
74207.0,20:36:47,serverntp,127.127.1.0,9,u,40.0,64,77,63,*,True,2.7252,0.9856,0.5398,*serverntp       127.127.1.0      9 u   40   64   77   2.7252   0.9856   0.5398,678.0,678,45,medium,run05,boundary
74222.0,20:37:02,serverntp,127.127.1.0,9,u,55.0,64,77,63,*,True,2.7252,0.9856,0.5398,*serverntp       127.127.1.0      9 u   55   64   77   2.7252   0.9856   0.5398,693.0,693,46,medium,run05,boundary
74237.0,20:37:17,serverntp,127.127.1.0,9,u,5.0,64,177,127,*,True,2.022,0.7063,0.2889,*serverntp       127.127.1.0      9 u    5   64  177   2.0220   0.7063   0.2889,708.0,708,47,medium,run05,boundary
74252.0,20:37:32,serverntp,127.127.1.0,9,u,20.0,64,177,127,*,True,2.022,0.7063,0.2889,*serverntp       127.127.1.0      9 u   20   64  177   2.0220   0.7063   0.2889,723.0,723,48,medium,run05,boundary
74267.0,20:37:47,serverntp,127.127.1.0,9,u,35.0,64,177,127,*,True,2.022,0.7063,0.2889,*serverntp       127.127.1.0      9 u   35   64  177   2.0220   0.7063   0.2889,738.0,738,49,medium,run05,boundary
74282.0,20:38:02,serverntp,127.127.1.0,9,u,50.0,64,177,127,*,True,2.022,0.7063,0.2889,*serverntp       127.127.1.0      9 u   50   64  177   2.0220   0.7063   0.2889,753.0,753,50,medium,run05,boundary
74297.0,20:38:17,serverntp,127.127.1.0,9,u,,64,377,255,*,True,1.3069,0.2882,0.3768,*serverntp       127.127.1.0      9 u    -   64  377   1.3069   0.2882   0.3768,768.0,768,51,medium,run05,boundary
74312.0,20:38:32,serverntp,127.127.1.0,9,u,15.0,64,377,255,*,True,1.3069,0.2882,0.3768,*serverntp       127.127.1.0      9 u   15   64  377   1.3069   0.2882   0.3768,783.0,783,52,medium,run05,boundary
74328.0,20:38:48,serverntp,127.127.1.0,9,u,30.0,64,377,255,*,True,1.3069,0.2882,0.3768,*serverntp       127.127.1.0      9 u   30   64  377   1.3069   0.2882   0.3768,799.0,799,53,medium,run05,boundary
74343.0,20:39:03,serverntp,127.127.1.0,9,u,45.0,64,377,255,*,True,1.3069,0.2882,0.3768,*serverntp       127.127.1.0      9 u   45   64  377   1.3069   0.2882   0.3768,814.0,814,54,medium,run05,boundary
74358.0,20:39:18,serverntp,127.127.1.0,9,u,60.0,64,377,255,*,True,1.3069,0.2882,0.3768,*serverntp       127.127.1.0      9 u   60   64  377   1.3069   0.2882   0.3768,829.0,829,55,medium,run05,boundary
74373.0,20:39:33,serverntp,127.127.1.0,9,u,9.0,64,377,255,*,True,0.8757,0.108,0.5212,*serverntp       127.127.1.0      9 u    9   64  377   0.8757   0.1080   0.5212,844.0,844,56,medium,run05,boundary
74388.0,20:39:48,serverntp,127.127.1.0,9,u,24.0,64,377,255,*,True,0.8757,0.108,0.5212,*serverntp       127.127.1.0      9 u   24   64  377   0.8757   0.1080   0.5212,859.0,859,57,medium,run05,boundary
74403.0,20:40:03,serverntp,127.127.1.0,9,u,39.0,64,377,255,*,True,0.8757,0.108,0.5212,*serverntp       127.127.1.0      9 u   39   64  377   0.8757   0.1080   0.5212,874.0,874,58,medium,run05,boundary
74418.0,20:40:18,serverntp,127.127.1.0,9,u,54.0,64,377,255,*,True,0.8757,0.108,0.5212,*serverntp       127.127.1.0      9 u   54   64  377   0.8757   0.1080   0.5212,889.0,889,59,medium,run05,boundary
74433.0,20:40:33,serverntp,127.127.1.0,9,u,4.0,64,377,255,*,True,0.8757,0.108,0.7454,*serverntp       127.127.1.0      9 u    4   64  377   0.8757   0.1080   0.7454,904.0,904,60,medium,run05,boundary
74448.0,20:40:48,serverntp,127.127.1.0,9,u,19.0,64,377,255,*,True,0.8757,0.108,0.7454,*serverntp       127.127.1.0      9 u   19   64  377   0.8757   0.1080   0.7454,919.0,919,61,medium,run05,boundary
74463.0,20:41:03,serverntp,127.127.1.0,9,u,34.0,64,377,255,*,True,0.8757,0.108,0.7454,*serverntp       127.127.1.0      9 u   34   64  377   0.8757   0.1080   0.7454,934.0,934,62,medium,run05,boundary
74478.0,20:41:18,serverntp,127.127.1.0,9,u,49.0,64,377,255,*,True,0.8757,0.108,0.7454,*serverntp       127.127.1.0      9 u   49   64  377   0.8757   0.1080   0.7454,949.0,949,63,medium,run05,boundary
74493.0,20:41:33,serverntp,127.127.1.0,9,u,64.0,64,377,255,*,True,0.8757,0.108,0.7454,*serverntp       127.127.1.0      9 u   64   64  377   0.8757   0.1080   0.7454,964.0,964,64,medium,run05,boundary
74508.0,20:41:48,serverntp,127.127.1.0,9,u,12.0,64,377,255,*,True,0.8757,0.108,0.7394,*serverntp       127.127.1.0      9 u   12   64  377   0.8757   0.1080   0.7394,979.0,979,65,medium,run05,boundary
74523.0,20:42:03,serverntp,127.127.1.0,9,u,27.0,64,377,255,*,True,0.8757,0.108,0.7394,*serverntp       127.127.1.0      9 u   27   64  377   0.8757   0.1080   0.7394,994.0,994,66,medium,run05,boundary
74538.0,20:42:18,serverntp,127.127.1.0,9,u,42.0,64,377,255,*,True,0.8757,0.108,0.7394,*serverntp       127.127.1.0      9 u   42   64  377   0.8757   0.1080   0.7394,1009.0,1009,67,medium,run05,boundary
74553.0,20:42:33,serverntp,127.127.1.0,9,u,58.0,64,377,255,*,True,0.8757,0.108,0.7394,*serverntp       127.127.1.0      9 u   58   64  377   0.8757   0.1080   0.7394,1024.0,1024,68,medium,run05,boundary
74568.0,20:42:48,serverntp,127.127.1.0,9,u,9.0,64,377,255,*,True,0.8757,0.108,0.7172,*serverntp       127.127.1.0      9 u    9   64  377   0.8757   0.1080   0.7172,1039.0,1039,69,medium,run05,boundary
74583.0,20:43:03,serverntp,127.127.1.0,9,u,24.0,64,377,255,*,True,0.8757,0.108,0.7172,*serverntp       127.127.1.0      9 u   24   64  377   0.8757   0.1080   0.7172,1054.0,1054,70,medium,run05,boundary
74599.0,20:43:19,serverntp,127.127.1.0,9,u,39.0,64,377,255,*,True,0.8757,0.108,0.7172,*serverntp       127.127.1.0      9 u   39   64  377   0.8757   0.1080   0.7172,1070.0,1070,71,medium,run05,boundary
74614.0,20:43:34,serverntp,127.127.1.0,9,u,54.0,64,377,255,*,True,0.8757,0.108,0.7172,*serverntp       127.127.1.0      9 u   54   64  377   0.8757   0.1080   0.7172,1085.0,1085,72,medium,run05,boundary
74629.0,20:43:49,serverntp,127.127.1.0,9,u,5.0,64,377,255,*,True,0.8757,0.108,0.7136,*serverntp       127.127.1.0      9 u    5   64  377   0.8757   0.1080   0.7136,1100.0,1100,73,medium,run05,boundary
74644.0,20:44:04,serverntp,127.127.1.0,9,u,20.0,64,377,255,*,True,0.8757,0.108,0.7136,*serverntp       127.127.1.0      9 u   20   64  377   0.8757   0.1080   0.7136,1115.0,1115,74,medium,run05,boundary
74659.0,20:44:19,serverntp,127.127.1.0,9,u,35.0,64,377,255,*,True,0.8757,0.108,0.7136,*serverntp       127.127.1.0      9 u   35   64  377   0.8757   0.1080   0.7136,1130.0,1130,75,medium,run05,boundary
74674.0,20:44:34,serverntp,127.127.1.0,9,u,50.0,64,377,255,*,True,0.8757,0.108,0.7136,*serverntp       127.127.1.0      9 u   50   64  377   0.8757   0.1080   0.7136,1145.0,1145,76,medium,run05,boundary
74689.0,20:44:49,serverntp,127.127.1.0,9,u,65.0,64,377,255,*,True,0.8757,0.108,0.7136,*serverntp       127.127.1.0      9 u   65   64  377   0.8757   0.1080   0.7136,1160.0,1160,77,medium,run05,boundary
74704.0,20:45:04,serverntp,127.127.1.0,9,u,14.0,64,377,255,*,True,0.8757,0.108,0.7455,*serverntp       127.127.1.0      9 u   14   64  377   0.8757   0.1080   0.7455,1175.0,1175,78,medium,run05,boundary
74719.0,20:45:19,serverntp,127.127.1.0,9,u,29.0,64,377,255,*,True,0.8757,0.108,0.7455,*serverntp       127.127.1.0      9 u   29   64  377   0.8757   0.1080   0.7455,1190.0,1190,79,medium,run05,boundary
74734.0,20:45:34,serverntp,127.127.1.0,9,u,44.0,64,377,255,*,True,0.8757,0.108,0.7455,*serverntp       127.127.1.0      9 u   44   64  377   0.8757   0.1080   0.7455,1205.0,1205,80,medium,run05,boundary
74749.0,20:45:49,serverntp,127.127.1.0,9,u,59.0,64,377,255,*,True,0.8757,0.108,0.7455,*serverntp       127.127.1.0      9 u   59   64  377   0.8757   0.1080   0.7455,1220.0,1220,81,medium,run05,boundary
74764.0,20:46:04,serverntp,127.127.1.0,9,u,10.0,64,377,255,*,True,0.8757,0.108,0.7156,*serverntp       127.127.1.0      9 u   10   64  377   0.8757   0.1080   0.7156,1235.0,1235,82,medium,run05,boundary
74779.0,20:46:19,serverntp,127.127.1.0,9,u,25.0,64,377,255,*,True,0.8757,0.108,0.7156,*serverntp       127.127.1.0      9 u   25   64  377   0.8757   0.1080   0.7156,1250.0,1250,83,medium,run05,boundary
74794.0,20:46:34,serverntp,127.127.1.0,9,u,40.0,64,377,255,*,True,0.8757,0.108,0.7156,*serverntp       127.127.1.0      9 u   40   64  377   0.8757   0.1080   0.7156,1265.0,1265,84,medium,run05,boundary
74809.0,20:46:49,serverntp,127.127.1.0,9,u,55.0,64,377,255,*,True,0.8757,0.108,0.7156,*serverntp       127.127.1.0      9 u   55   64  377   0.8757   0.1080   0.7156,1280.0,1280,85,medium,run05,boundary
74824.0,20:47:04,serverntp,127.127.1.0,9,u,6.0,64,377,255,*,True,0.8757,0.108,0.7478,*serverntp       127.127.1.0      9 u    6   64  377   0.8757   0.1080   0.7478,1295.0,1295,86,medium,run05,boundary
74839.0,20:47:19,serverntp,127.127.1.0,9,u,21.0,64,377,255,*,True,0.8757,0.108,0.7478,*serverntp       127.127.1.0      9 u   21   64  377   0.8757   0.1080   0.7478,1310.0,1310,87,medium,run05,boundary
74855.0,20:47:35,serverntp,127.127.1.0,9,u,36.0,64,377,255,*,True,0.8757,0.108,0.7478,*serverntp       127.127.1.0      9 u   36   64  377   0.8757   0.1080   0.7478,1326.0,1326,88,medium,run05,boundary
74870.0,20:47:50,serverntp,127.127.1.0,9,u,51.0,64,377,255,*,True,0.8757,0.108,0.7478,*serverntp       127.127.1.0      9 u   51   64  377   0.8757   0.1080   0.7478,1341.0,1341,89,medium,run05,boundary
74885.0,20:48:05,serverntp,127.127.1.0,9,u,66.0,64,377,255,*,True,0.8757,0.108,0.7478,*serverntp       127.127.1.0      9 u   66   64  377   0.8757   0.1080   0.7478,1356.0,1356,90,medium,run05,boundary
74900.0,20:48:20,serverntp,127.127.1.0,9,u,14.0,64,377,255,*,True,1.5989,0.2955,0.6213,*serverntp       127.127.1.0      9 u   14   64  377   1.5989   0.2955   0.6213,1371.0,1371,91,medium,run05,boundary
74915.0,20:48:35,serverntp,127.127.1.0,9,u,29.0,64,377,255,*,True,1.5989,0.2955,0.6213,*serverntp       127.127.1.0      9 u   29   64  377   1.5989   0.2955   0.6213,1386.0,1386,92,medium,run05,boundary
74930.0,20:48:50,serverntp,127.127.1.0,9,u,44.0,64,377,255,*,True,1.5989,0.2955,0.6213,*serverntp       127.127.1.0      9 u   44   64  377   1.5989   0.2955   0.6213,1401.0,1401,93,medium,run05,boundary
74945.0,20:49:05,serverntp,127.127.1.0,9,u,59.0,64,377,255,*,True,1.5989,0.2955,0.6213,*serverntp       127.127.1.0      9 u   59   64  377   1.5989   0.2955   0.6213,1416.0,1416,94,medium,run05,boundary
74960.0,20:49:20,serverntp,127.127.1.0,9,u,9.0,64,377,255,*,True,1.5989,0.2955,0.4114,*serverntp       127.127.1.0      9 u    9   64  377   1.5989   0.2955   0.4114,1431.0,1431,95,medium,run05,boundary
74975.0,20:49:35,serverntp,127.127.1.0,9,u,24.0,64,377,255,*,True,1.5989,0.2955,0.4114,*serverntp       127.127.1.0      9 u   24   64  377   1.5989   0.2955   0.4114,1446.0,1446,96,medium,run05,boundary
74990.0,20:49:50,serverntp,127.127.1.0,9,u,39.0,64,377,255,*,True,1.5989,0.2955,0.4114,*serverntp       127.127.1.0      9 u   39   64  377   1.5989   0.2955   0.4114,1461.0,1461,97,medium,run05,boundary
75005.0,20:50:05,serverntp,127.127.1.0,9,u,54.0,64,377,255,*,True,1.5989,0.2955,0.4114,*serverntp       127.127.1.0      9 u   54   64  377   1.5989   0.2955   0.4114,1476.0,1476,98,medium,run05,boundary
75020.0,20:50:20,serverntp,127.127.1.0,9,u,2.0,64,377,255,*,True,1.5989,0.2955,0.4137,*serverntp       127.127.1.0      9 u    2   64  377   1.5989   0.2955   0.4137,1491.0,1491,99,medium,run05,boundary
