t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
26831.0,07:27:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64   77   1.8361   0.2713   0.3733,647.0,647,30,high,run15,boundary
26846.0,07:27:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64   77   1.8361   0.2713   0.3733,662.0,662,31,high,run15,boundary
26861.0,07:27:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   77   1.8361   0.2713   0.3733,677.0,677,32,high,run15,boundary
26877.0,07:27:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   77   1.8361   0.2713   0.3733,693.0,693,33,high,run15,boundary
26892.0,07:28:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.4929   0.5022   0.4469,708.0,708,34,high,run15,boundary
26907.0,07:28:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.4929   0.5022   0.4469,723.0,723,35,high,run15,boundary
26922.0,07:28:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.4929   0.5022   0.4469,738.0,738,36,high,run15,boundary
26937.0,07:28:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  177   1.4929   0.5022   0.4469,753.0,753,37,high,run15,boundary
26952.0,07:29:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   65   64  177   1.4929   0.5022   0.4469,768.0,768,38,high,run15,boundary
26967.0,07:29:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   0.6697   0.0614   0.3761,783.0,783,39,high,run15,boundary
26982.0,07:29:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   0.6697   0.0614   0.3761,798.0,798,40,high,run15,boundary
26997.0,07:29:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   0.6697   0.0614   0.3761,813.0,813,41,high,run15,boundary
27012.0,07:30:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   0.6697   0.0614   0.3761,828.0,828,42,high,run15,boundary
27027.0,07:30:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    8   64  377   1.5206   0.4775   0.4191,843.0,843,43,high,run15,boundary
27042.0,07:30:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   23   64  377   1.5206   0.4775   0.4191,858.0,858,44,high,run15,boundary
27057.0,07:30:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   38   64  377   1.5206   0.4775   0.4191,873.0,873,45,high,run15,boundary
27072.0,07:31:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   53   64  377   1.5206   0.4775   0.4191,888.0,888,46,high,run15,boundary
27087.0,07:31:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    3   64  377   0.6697   0.0614   0.5452,903.0,903,47,high,run15,boundary
27102.0,07:31:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   18   64  377   0.6697   0.0614   0.5452,918.0,918,48,high,run15,boundary
27117.0,07:31:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   33   64  377   0.6697   0.0614   0.5452,933.0,933,49,high,run15,boundary
27132.0,07:32:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   48   64  377   0.6697   0.0614   0.5452,948.0,948,50,high,run15,boundary
27148.0,07:32:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   63   64  377   0.6697   0.0614   0.5452,964.0,964,51,high,run15,boundary
27163.0,07:32:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   11   64  377   0.6697   0.0614   0.5165,979.0,979,52,high,run15,boundary
27178.0,07:32:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   26   64  377   0.6697   0.0614   0.5165,994.0,994,53,high,run15,boundary
27193.0,07:33:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   41   64  377   0.6697   0.0614   0.5165,1009.0,1009,54,high,run15,boundary
27208.0,07:33:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   56   64  377   0.6697   0.0614   0.5165,1024.0,1024,55,high,run15,boundary
27223.0,07:33:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    7   64  377   0.6697   0.0614   0.5104,1039.0,1039,56,high,run15,boundary
27238.0,07:33:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   22   64  377   0.6697   0.0614   0.5104,1054.0,1054,57,high,run15,boundary
27253.0,07:34:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   38   64  377   0.6697   0.0614   0.5104,1069.0,1069,58,high,run15,boundary
27268.0,07:34:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   53   64  377   0.6697   0.0614   0.5104,1084.0,1084,59,high,run15,boundary
27283.0,07:34:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   0.6697   0.0614   0.4673,1099.0,1099,60,high,run15,boundary
27298.0,07:34:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   0.6697   0.0614   0.4673,1114.0,1114,61,high,run15,boundary
27313.0,07:35:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   0.6697   0.0614   0.4673,1129.0,1129,62,high,run15,boundary
27328.0,07:35:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   0.6697   0.0614   0.4673,1144.0,1144,63,high,run15,boundary
27343.0,07:35:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   64   64  377   0.6697   0.0614   0.4673,1159.0,1159,64,high,run15,boundary
27358.0,07:35:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   13   64  377   0.6697   0.0614   0.5367,1174.0,1174,65,high,run15,boundary
27374.0,07:36:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   28   64  377   0.6697   0.0614   0.5367,1190.0,1190,66,high,run15,boundary
27389.0,07:36:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   43   64  377   0.6697   0.0614   0.5367,1205.0,1205,67,high,run15,boundary
27404.0,07:36:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   0.6697   0.0614   0.5367,1220.0,1220,68,high,run15,boundary
27419.0,07:36:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.6697   0.0614   0.5182,1235.0,1235,69,high,run15,boundary
27434.0,07:37:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.6697   0.0614   0.5182,1250.0,1250,70,high,run15,boundary
27449.0,07:37:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.6697   0.0614   0.5182,1265.0,1265,71,high,run15,boundary
27464.0,07:37:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.6697   0.0614   0.5182,1280.0,1280,72,high,run15,boundary
27479.0,07:37:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  377   1.1084   0.1699   0.5166,1295.0,1295,73,high,run15,boundary
27494.0,07:38:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  377   1.1084   0.1699   0.5166,1310.0,1310,74,high,run15,boundary
27509.0,07:38:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  377   1.1084   0.1699   0.5166,1325.0,1325,75,high,run15,boundary
27524.0,07:38:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  377   1.1084   0.1699   0.5166,1340.0,1340,76,high,run15,boundary
27539.0,07:38:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   65   64  377   1.1084   0.1699   0.5166,1355.0,1355,77,high,run15,boundary
27554.0,07:39:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   1.1084   0.1699   0.5046,1370.0,1370,78,high,run15,boundary
27569.0,07:39:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   1.1084   0.1699   0.5046,1385.0,1385,79,high,run15,boundary
27584.0,07:39:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   1.1084   0.1699   0.5046,1400.0,1400,80,high,run15,boundary
27599.0,07:39:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64  377   1.1084   0.1699   0.5046,1415.0,1415,81,high,run15,boundary
27615.0,07:40:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.4673   0.1131   0.3336,1431.0,1431,82,high,run15,boundary
27630.0,07:40:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.4673   0.1131   0.3336,1446.0,1446,83,high,run15,boundary
27645.0,07:40:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.4673   0.1131   0.3336,1461.0,1461,84,high,run15,boundary
27660.0,07:41:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.4673   0.1131   0.3336,1476.0,1476,85,high,run15,boundary
27675.0,07:41:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  377   0.4673   0.1131   0.3941,1491.0,1491,86,high,run15,boundary
