t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
72589.0,20:09:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64    3  19.0571  -8.6925   3.7331,618.0,618,40,medium,run04,client
72604.0,20:10:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64    3  19.0571  -8.6925   3.7331,633.0,633,41,medium,run04,client
72619.0,20:10:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64    3  19.0571  -8.6925   3.7331,648.0,648,42,medium,run04,client
72634.0,20:10:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64    3  19.0571  -8.6925   3.7331,663.0,663,43,medium,run04,client
72649.0,20:10:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   67   64    3  19.0571  -8.6925   3.7331,678.0,678,44,medium,run04,client
72664.0,20:11:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64    7  19.0502  -8.8616   3.5366,693.0,693,45,medium,run04,client
72680.0,20:11:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64    7  19.0502  -8.8616   3.5366,709.0,709,46,medium,run04,client
72695.0,20:11:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   43   64    7  19.0502  -8.8616   3.5366,724.0,724,47,medium,run04,client
72710.0,20:11:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   58   64    7  19.0502  -8.8616   3.5366,739.0,739,48,medium,run04,client
72725.0,20:12:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    7   64   17  14.7801  -6.5493   1.9987,754.0,754,49,medium,run04,client
72740.0,20:12:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   22   64   17  14.7801  -6.5493   1.9987,769.0,769,50,medium,run04,client
72755.0,20:12:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64   17  14.7801  -6.5493   1.9987,784.0,784,51,medium,run04,client
72770.0,20:12:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   52   64   17  14.7801  -6.5493   1.9987,799.0,799,52,medium,run04,client
72785.0,20:13:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64   37  21.6769  -9.8167   1.9951,814.0,814,53,medium,run04,client
72800.0,20:13:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   15   64   37  21.6769  -9.8167   1.9951,829.0,829,54,medium,run04,client
72815.0,20:13:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   30   64   37  21.6769  -9.8167   1.9951,844.0,844,55,medium,run04,client
72830.0,20:13:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   45   64   37  21.6769  -9.8167   1.9951,859.0,859,56,medium,run04,client
72845.0,20:14:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   60   64   37  21.6769  -9.8167   1.9951,874.0,874,57,medium,run04,client
72860.0,20:14:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64   77  16.7403  -6.8354   1.8281,889.0,889,58,medium,run04,client
72875.0,20:14:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   22   64   77  16.7403  -6.8354   1.8281,904.0,904,59,medium,run04,client
72890.0,20:14:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64   77  16.7403  -6.8354   1.8281,919.0,919,60,medium,run04,client
72906.0,20:15:06,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   52   64   77  16.7403  -6.8354   1.8281,935.0,935,61,medium,run04,client
72921.0,20:15:21,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    1   64  177  14.7754  -6.9239   1.7197,950.0,950,62,medium,run04,client
72936.0,20:15:36,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   16   64  177  14.7754  -6.9239   1.7197,965.0,965,63,medium,run04,client
72951.0,20:15:51,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   31   64  177  14.7754  -6.9239   1.7197,980.0,980,64,medium,run04,client
72966.0,20:16:06,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   46   64  177  14.7754  -6.9239   1.7197,995.0,995,65,medium,run04,client
72981.0,20:16:21,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   61   64  177  14.7754  -6.9239   1.7197,1010.0,1010,66,medium,run04,client
72996.0,20:16:36,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64  377  18.8374  -8.1927   1.2135,1025.0,1025,67,medium,run04,client
73011.0,20:16:51,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   25   64  377  18.8374  -8.1927   1.2135,1040.0,1040,68,medium,run04,client
73026.0,20:17:06,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64  377  18.8374  -8.1927   1.2135,1055.0,1055,69,medium,run04,client
73041.0,20:17:21,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64  377  18.8374  -8.1927   1.2135,1070.0,1070,70,medium,run04,client
73056.0,20:17:36,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    4   64  377  15.2246  -7.1455   1.4178,1085.0,1085,71,medium,run04,client
73071.0,20:17:51,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   19   64  377  15.2246  -7.1455   1.4178,1100.0,1100,72,medium,run04,client
73086.0,20:18:06,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   34   64  377  15.2246  -7.1455   1.4178,1115.0,1115,73,medium,run04,client
73101.0,20:18:21,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   49   64  377  15.2246  -7.1455   1.4178,1130.0,1130,74,medium,run04,client
73116.0,20:18:36,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64  377  15.2246  -7.1455   1.4178,1145.0,1145,75,medium,run04,client
73131.0,20:18:51,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64  377  15.9081  -6.9404   1.4009,1160.0,1160,76,medium,run04,client
73147.0,20:19:07,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64  377  15.9081  -6.9404   1.4009,1176.0,1176,77,medium,run04,client
73162.0,20:19:22,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64  377  15.9081  -6.9404   1.4009,1191.0,1191,78,medium,run04,client
73177.0,20:19:37,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64  377  15.9081  -6.9404   1.4009,1206.0,1206,79,medium,run04,client
73192.0,20:19:52,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  377  14.7754  -6.9239   1.2092,1221.0,1221,80,medium,run04,client
73207.0,20:20:07,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  377  14.7754  -6.9239   1.2092,1236.0,1236,81,medium,run04,client
73222.0,20:20:22,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  377  14.7754  -6.9239   1.2092,1251.0,1251,82,medium,run04,client
73237.0,20:20:37,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  377  14.7754  -6.9239   1.2092,1266.0,1266,83,medium,run04,client
73252.0,20:20:52,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   66   64  377  14.7754  -6.9239   1.2092,1281.0,1281,84,medium,run04,client
73267.0,20:21:07,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64  377  11.6950  -5.4224   2.3328,1296.0,1296,85,medium,run04,client
73282.0,20:21:22,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64  377  11.6950  -5.4224   2.3328,1311.0,1311,86,medium,run04,client
73297.0,20:21:37,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64  377  11.6950  -5.4224   2.3328,1326.0,1326,87,medium,run04,client
73312.0,20:21:52,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64  377  11.6950  -5.4224   2.3328,1341.0,1341,88,medium,run04,client
73327.0,20:22:07,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64  377  11.6950  -5.4224   3.1317,1356.0,1356,89,medium,run04,client
73342.0,20:22:22,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64  377  11.6950  -5.4224   3.1317,1371.0,1371,90,medium,run04,client
73357.0,20:22:37,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   39   64  377  11.6950  -5.4224   3.1317,1386.0,1386,91,medium,run04,client
73373.0,20:22:53,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   54   64  377  11.6950  -5.4224   3.1317,1402.0,1402,92,medium,run04,client
73388.0,20:23:08,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64  377  11.6950  -5.4224   3.1478,1417.0,1417,93,medium,run04,client
73403.0,20:23:23,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64  377  11.6950  -5.4224   3.1478,1432.0,1432,94,medium,run04,client
73418.0,20:23:38,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   32   64  377  11.6950  -5.4224   3.1478,1447.0,1447,95,medium,run04,client
73433.0,20:23:53,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   47   64  377  11.6950  -5.4224   3.1478,1462.0,1462,96,medium,run04,client
73448.0,20:24:08,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   62   64  377  11.6950  -5.4224   3.1478,1477.0,1477,97,medium,run04,client
73463.0,20:24:23,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64  377  11.6950  -5.4224   3.1746,1492.0,1492,98,medium,run04,client
